fecha;departamento;admlcd;poblacion;p7;p7_cada100k
27/05/2020;Rivera(UY-RV);URUUYRV;108569;5.43;5
27/05/2020;Rocha(UY-RO);URUUYRO;74079;0;0
27/05/2020;Salto(UY-SA);URUUYSA;132788;0;0
27/05/2020;San José(UY-SJ);URUUYSJ;116479;0.14;0.12
27/05/2020;Soriano(UY-SO);URUUYSO;89930;0;0
27/05/2020;Tacuarembó(UY-TA);URUUYTA;92993;0;0
27/05/2020;Treinta y Tres(UY-TT);URUUYTT;50504;0;0
28/05/2020;Artigas(UY-AR);URUUYAR;74570;0;0
28/05/2020;Canelones(UY-CA);URUUYCA;588959;0.29;0.05
28/05/2020;Cerro Largo(UY-CL);URUUYCL;89587;0.14;0.16
28/05/2020;Colonia(UY-CO);URUUYCO;130444;0;0
28/05/2020;Durazno(UY-DU);URUUYDU;58990;0;0
28/05/2020;Flores(UY-FS);URUUYFS;26500;0;0
28/05/2020;Florida(UY-FD);URUUYFD;69318;0;0
28/05/2020;Lavalleja(UY-LA);URUUYLA;59002;0;0
28/05/2020;Maldonado(UY-MA);URUUYMA;190078;0;0
28/05/2020;Montevideo(UY-MO);URUUYMO;1381946;2.86;0.21
28/05/2020;Paysandú(UY-PA);URUUYPA;119373;0;0
28/05/2020;Río Negro(UY-RN);URUUYRN;57874;0;0
28/05/2020;Rivera(UY-RV);URUUYRV;108569;5.43;5
28/05/2020;Rocha(UY-RO);URUUYRO;74079;0;0
28/05/2020;Salto(UY-SA);URUUYSA;132788;0;0
28/05/2020;San José(UY-SJ);URUUYSJ;116479;0.14;0.12
28/05/2020;Soriano(UY-SO);URUUYSO;89930;0;0
28/05/2020;Tacuarembó(UY-TA);URUUYTA;92993;0;0
28/05/2020;Treinta y Tres(UY-TT);URUUYTT;50504;0;0
29/05/2020;Artigas(UY-AR);URUUYAR;74570;0;0
29/05/2020;Canelones(UY-CA);URUUYCA;588959;0.29;0.05
29/05/2020;Cerro Largo(UY-CL);URUUYCL;89587;0.14;0.16
29/05/2020;Colonia(UY-CO);URUUYCO;130444;0;0
29/05/2020;Durazno(UY-DU);URUUYDU;58990;0;0
29/05/2020;Flores(UY-FS);URUUYFS;26500;0;0
29/05/2020;Florida(UY-FD);URUUYFD;69318;0;0
29/05/2020;Lavalleja(UY-LA);URUUYLA;59002;0;0
29/05/2020;Maldonado(UY-MA);URUUYMA;190078;0;0
29/05/2020;Montevideo(UY-MO);URUUYMO;1381946;2.71;0.2
29/05/2020;Paysandú(UY-PA);URUUYPA;119373;0;0
29/05/2020;Río Negro(UY-RN);URUUYRN;57874;0;0
29/05/2020;Rivera(UY-RV);URUUYRV;108569;5.57;5.13
29/05/2020;Rocha(UY-RO);URUUYRO;74079;0;0
29/05/2020;Salto(UY-SA);URUUYSA;132788;0.14;0.11
29/05/2020;San José(UY-SJ);URUUYSJ;116479;0.14;0.12
29/05/2020;Soriano(UY-SO);URUUYSO;89930;0;0
29/05/2020;Tacuarembó(UY-TA);URUUYTA;92993;0;0
29/05/2020;Treinta y Tres(UY-TT);URUUYTT;50504;0;0
30/05/2020;Artigas(UY-AR);URUUYAR;74570;0.14;0.19
30/05/2020;Canelones(UY-CA);URUUYCA;588959;0.29;0.05
30/05/2020;Cerro Largo(UY-CL);URUUYCL;89587;0.14;0.16
30/05/2020;Colonia(UY-CO);URUUYCO;130444;0;0
30/05/2020;Durazno(UY-DU);URUUYDU;58990;0;0
30/05/2020;Flores(UY-FS);URUUYFS;26500;0;0
30/05/2020;Florida(UY-FD);URUUYFD;69318;0;0
30/05/2020;Lavalleja(UY-LA);URUUYLA;59002;0;0
30/05/2020;Maldonado(UY-MA);URUUYMA;190078;0;0
30/05/2020;Montevideo(UY-MO);URUUYMO;1381946;2.57;0.19
30/05/2020;Paysandú(UY-PA);URUUYPA;119373;0;0
30/05/2020;Río Negro(UY-RN);URUUYRN;57874;0;0
30/05/2020;Rivera(UY-RV);URUUYRV;108569;4.71;4.34
30/05/2020;Rocha(UY-RO);URUUYRO;74079;0;0
30/05/2020;Salto(UY-SA);URUUYSA;132788;0.14;0.11
30/05/2020;San José(UY-SJ);URUUYSJ;116479;0.14;0.12
30/05/2020;Soriano(UY-SO);URUUYSO;89930;0;0
30/05/2020;Tacuarembó(UY-TA);URUUYTA;92993;0;0
30/05/2020;Treinta y Tres(UY-TT);URUUYTT;50504;0;0
31/05/2020;Artigas(UY-AR);URUUYAR;74570;0.14;0.19
31/05/2020;Canelones(UY-CA);URUUYCA;588959;0.29;0.05
31/05/2020;Cerro Largo(UY-CL);URUUYCL;89587;0.14;0.16
31/05/2020;Colonia(UY-CO);URUUYCO;130444;0;0
31/05/2020;Durazno(UY-DU);URUUYDU;58990;0;0
31/05/2020;Flores(UY-FS);URUUYFS;26500;0;0
31/05/2020;Florida(UY-FD);URUUYFD;69318;0;0
31/05/2020;Lavalleja(UY-LA);URUUYLA;59002;0;0
31/05/2020;Maldonado(UY-MA);URUUYMA;190078;0;0
31/05/2020;Montevideo(UY-MO);URUUYMO;1381946;1.86;0.13
31/05/2020;Paysandú(UY-PA);URUUYPA;119373;0;0
31/05/2020;Río Negro(UY-RN);URUUYRN;57874;0;0
31/05/2020;Rivera(UY-RV);URUUYRV;108569;5;4.61
31/05/2020;Rocha(UY-RO);URUUYRO;74079;0;0
31/05/2020;Salto(UY-SA);URUUYSA;132788;0.14;0.11
31/05/2020;San José(UY-SJ);URUUYSJ;116479;0.14;0.12
31/05/2020;Soriano(UY-SO);URUUYSO;89930;0;0
31/05/2020;Tacuarembó(UY-TA);URUUYTA;92993;0;0
31/05/2020;Treinta y Tres(UY-TT);URUUYTT;50504;0;0
01/06/2020;Artigas(UY-AR);URUUYAR;74570;0.14;0.19
01/06/2020;Canelones(UY-CA);URUUYCA;588959;0.29;0.05
01/06/2020;Cerro Largo(UY-CL);URUUYCL;89587;0.14;0.16
01/06/2020;Colonia(UY-CO);URUUYCO;130444;0;0
01/06/2020;Durazno(UY-DU);URUUYDU;58990;0;0
01/06/2020;Flores(UY-FS);URUUYFS;26500;0;0
01/06/2020;Florida(UY-FD);URUUYFD;69318;0;0
01/06/2020;Lavalleja(UY-LA);URUUYLA;59002;0;0
01/06/2020;Maldonado(UY-MA);URUUYMA;190078;0;0
01/06/2020;Montevideo(UY-MO);URUUYMO;1381946;1.86;0.13
01/06/2020;Paysandú(UY-PA);URUUYPA;119373;0;0
01/06/2020;Río Negro(UY-RN);URUUYRN;57874;0;0
01/06/2020;Rivera(UY-RV);URUUYRV;108569;2.86;2.63
01/06/2020;Rocha(UY-RO);URUUYRO;74079;0;0
01/06/2020;Salto(UY-SA);URUUYSA;132788;0.14;0.11
01/06/2020;San José(UY-SJ);URUUYSJ;116479;0.14;0.12
01/06/2020;Soriano(UY-SO);URUUYSO;89930;0;0
01/06/2020;Tacuarembó(UY-TA);URUUYTA;92993;0;0
01/06/2020;Treinta y Tres(UY-TT);URUUYTT;50504;0;0
02/06/2020;Artigas(UY-AR);URUUYAR;74570;0.14;0.19
02/06/2020;Canelones(UY-CA);URUUYCA;588959;0.14;0.02
02/06/2020;Cerro Largo(UY-CL);URUUYCL;89587;0.14;0.16
02/06/2020;Colonia(UY-CO);URUUYCO;130444;0;0
02/06/2020;Durazno(UY-DU);URUUYDU;58990;0;0
02/06/2020;Flores(UY-FS);URUUYFS;26500;0;0
02/06/2020;Florida(UY-FD);URUUYFD;69318;0;0
02/06/2020;Lavalleja(UY-LA);URUUYLA;59002;0;0
02/06/2020;Maldonado(UY-MA);URUUYMA;190078;0;0
02/06/2020;Montevideo(UY-MO);URUUYMO;1381946;1.71;0.12
02/06/2020;Paysandú(UY-PA);URUUYPA;119373;0;0
02/06/2020;Río Negro(UY-RN);URUUYRN;57874;0;0
02/06/2020;Rivera(UY-RV);URUUYRV;108569;2.71;2.5
02/06/2020;Rocha(UY-RO);URUUYRO;74079;0.14;0.19
02/06/2020;Salto(UY-SA);URUUYSA;132788;0.14;0.11
02/06/2020;San José(UY-SJ);URUUYSJ;116479;0.14;0.12
02/06/2020;Soriano(UY-SO);URUUYSO;89930;0;0
02/06/2020;Tacuarembó(UY-TA);URUUYTA;92993;0;0
02/06/2020;Treinta y Tres(UY-TT);URUUYTT;50504;0;0
03/06/2020;Artigas(UY-AR);URUUYAR;74570;0.14;0.19
03/06/2020;Canelones(UY-CA);URUUYCA;588959;0.14;0.02
03/06/2020;Cerro Largo(UY-CL);URUUYCL;89587;0.14;0.16
03/06/2020;Colonia(UY-CO);URUUYCO;130444;0;0
03/06/2020;Durazno(UY-DU);URUUYDU;58990;0;0
03/06/2020;Flores(UY-FS);URUUYFS;26500;0;0
03/06/2020;Florida(UY-FD);URUUYFD;69318;0;0
03/06/2020;Lavalleja(UY-LA);URUUYLA;59002;0;0
03/06/2020;Maldonado(UY-MA);URUUYMA;190078;0;0
03/06/2020;Montevideo(UY-MO);URUUYMO;1381946;1.29;0.09
03/06/2020;Paysandú(UY-PA);URUUYPA;119373;0;0
03/06/2020;Río Negro(UY-RN);URUUYRN;57874;0;0
03/06/2020;Rivera(UY-RV);URUUYRV;108569;1.57;1.45
03/06/2020;Rocha(UY-RO);URUUYRO;74079;0.14;0.19
03/06/2020;Salto(UY-SA);URUUYSA;132788;0.14;0.11
03/06/2020;San José(UY-SJ);URUUYSJ;116479;0;0
03/06/2020;Soriano(UY-SO);URUUYSO;89930;0;0
03/06/2020;Tacuarembó(UY-TA);URUUYTA;92993;0;0
03/06/2020;Treinta y Tres(UY-TT);URUUYTT;50504;0;0
04/06/2020;Artigas(UY-AR);URUUYAR;74570;0.14;0.19
04/06/2020;Canelones(UY-CA);URUUYCA;588959;0.29;0.05
04/06/2020;Cerro Largo(UY-CL);URUUYCL;89587;0;0
04/06/2020;Colonia(UY-CO);URUUYCO;130444;0;0
04/06/2020;Durazno(UY-DU);URUUYDU;58990;0;0
04/06/2020;Flores(UY-FS);URUUYFS;26500;0.14;0.54
04/06/2020;Florida(UY-FD);URUUYFD;69318;0;0
04/06/2020;Lavalleja(UY-LA);URUUYLA;59002;0;0
04/06/2020;Maldonado(UY-MA);URUUYMA;190078;0;0
04/06/2020;Montevideo(UY-MO);URUUYMO;1381946;0.71;0.05
04/06/2020;Paysandú(UY-PA);URUUYPA;119373;0;0
04/06/2020;Río Negro(UY-RN);URUUYRN;57874;0;0
04/06/2020;Rivera(UY-RV);URUUYRV;108569;1.43;1.32
04/06/2020;Rocha(UY-RO);URUUYRO;74079;0.14;0.19
04/06/2020;Salto(UY-SA);URUUYSA;132788;0.14;0.11
04/06/2020;San José(UY-SJ);URUUYSJ;116479;0;0
04/06/2020;Soriano(UY-SO);URUUYSO;89930;0;0
04/06/2020;Tacuarembó(UY-TA);URUUYTA;92993;0;0
04/06/2020;Treinta y Tres(UY-TT);URUUYTT;50504;0;0
05/06/2020;Artigas(UY-AR);URUUYAR;74570;0.14;0.19
05/06/2020;Canelones(UY-CA);URUUYCA;588959;0.29;0.05
05/06/2020;Cerro Largo(UY-CL);URUUYCL;89587;0;0
05/06/2020;Colonia(UY-CO);URUUYCO;130444;0;0
05/06/2020;Durazno(UY-DU);URUUYDU;58990;0;0
05/06/2020;Flores(UY-FS);URUUYFS;26500;0.14;0.54
05/06/2020;Florida(UY-FD);URUUYFD;69318;0;0
05/06/2020;Lavalleja(UY-LA);URUUYLA;59002;0;0
05/06/2020;Maldonado(UY-MA);URUUYMA;190078;0;0
05/06/2020;Montevideo(UY-MO);URUUYMO;1381946;0.57;0.04
05/06/2020;Paysandú(UY-PA);URUUYPA;119373;0;0
05/06/2020;Río Negro(UY-RN);URUUYRN;57874;0;0
05/06/2020;Rivera(UY-RV);URUUYRV;108569;1.29;1.18
05/06/2020;Rocha(UY-RO);URUUYRO;74079;0.14;0.19
05/06/2020;Salto(UY-SA);URUUYSA;132788;0;0
05/06/2020;San José(UY-SJ);URUUYSJ;116479;0;0
05/06/2020;Soriano(UY-SO);URUUYSO;89930;0;0
05/06/2020;Tacuarembó(UY-TA);URUUYTA;92993;0;0
05/06/2020;Treinta y Tres(UY-TT);URUUYTT;50504;0;0
06/06/2020;Artigas(UY-AR);URUUYAR;74570;0;0
06/06/2020;Canelones(UY-CA);URUUYCA;588959;0.57;0.1
06/06/2020;Cerro Largo(UY-CL);URUUYCL;89587;0;0
06/06/2020;Colonia(UY-CO);URUUYCO;130444;0.43;0.33
06/06/2020;Durazno(UY-DU);URUUYDU;58990;0;0
06/06/2020;Flores(UY-FS);URUUYFS;26500;0.14;0.54
06/06/2020;Florida(UY-FD);URUUYFD;69318;0;0
06/06/2020;Lavalleja(UY-LA);URUUYLA;59002;0;0
06/06/2020;Maldonado(UY-MA);URUUYMA;190078;0;0
06/06/2020;Montevideo(UY-MO);URUUYMO;1381946;0.86;0.06
06/06/2020;Paysandú(UY-PA);URUUYPA;119373;0;0
06/06/2020;Río Negro(UY-RN);URUUYRN;57874;0.14;0.25
06/06/2020;Rivera(UY-RV);URUUYRV;108569;1.14;1.05
06/06/2020;Rocha(UY-RO);URUUYRO;74079;0.14;0.19
06/06/2020;Salto(UY-SA);URUUYSA;132788;0;0
06/06/2020;San José(UY-SJ);URUUYSJ;116479;0;0
06/06/2020;Soriano(UY-SO);URUUYSO;89930;0;0
06/06/2020;Tacuarembó(UY-TA);URUUYTA;92993;0;0
06/06/2020;Treinta y Tres(UY-TT);URUUYTT;50504;0;0
07/06/2020;Artigas(UY-AR);URUUYAR;74570;0;0
07/06/2020;Canelones(UY-CA);URUUYCA;588959;0.57;0.1
07/06/2020;Cerro Largo(UY-CL);URUUYCL;89587;0;0
07/06/2020;Colonia(UY-CO);URUUYCO;130444;0.43;0.33
07/06/2020;Durazno(UY-DU);URUUYDU;58990;0;0
07/06/2020;Flores(UY-FS);URUUYFS;26500;0.14;0.54
07/06/2020;Florida(UY-FD);URUUYFD;69318;0;0
07/06/2020;Lavalleja(UY-LA);URUUYLA;59002;0;0
07/06/2020;Maldonado(UY-MA);URUUYMA;190078;0;0
07/06/2020;Montevideo(UY-MO);URUUYMO;1381946;0.86;0.06
07/06/2020;Paysandú(UY-PA);URUUYPA;119373;0;0
07/06/2020;Río Negro(UY-RN);URUUYRN;57874;0.14;0.25
07/06/2020;Rivera(UY-RV);URUUYRV;108569;0.86;0.79
07/06/2020;Rocha(UY-RO);URUUYRO;74079;0.14;0.19
07/06/2020;Salto(UY-SA);URUUYSA;132788;0;0
07/06/2020;San José(UY-SJ);URUUYSJ;116479;0;0
07/06/2020;Soriano(UY-SO);URUUYSO;89930;0;0
07/06/2020;Tacuarembó(UY-TA);URUUYTA;92993;0;0
07/06/2020;Treinta y Tres(UY-TT);URUUYTT;50504;0;0
08/06/2020;Artigas(UY-AR);URUUYAR;74570;0;0
08/06/2020;Canelones(UY-CA);URUUYCA;588959;0.57;0.1
08/06/2020;Cerro Largo(UY-CL);URUUYCL;89587;0;0
08/06/2020;Colonia(UY-CO);URUUYCO;130444;0.43;0.33
08/06/2020;Durazno(UY-DU);URUUYDU;58990;0;0
08/06/2020;Flores(UY-FS);URUUYFS;26500;0.14;0.54
08/06/2020;Florida(UY-FD);URUUYFD;69318;0;0
08/06/2020;Lavalleja(UY-LA);URUUYLA;59002;0;0
08/06/2020;Maldonado(UY-MA);URUUYMA;190078;0;0
08/06/2020;Montevideo(UY-MO);URUUYMO;1381946;0.86;0.06
08/06/2020;Paysandú(UY-PA);URUUYPA;119373;0;0
08/06/2020;Río Negro(UY-RN);URUUYRN;57874;0.14;0.25
08/06/2020;Rivera(UY-RV);URUUYRV;108569;0.57;0.53
08/06/2020;Rocha(UY-RO);URUUYRO;74079;0.14;0.19
08/06/2020;Salto(UY-SA);URUUYSA;132788;0;0
08/06/2020;San José(UY-SJ);URUUYSJ;116479;0;0
08/06/2020;Soriano(UY-SO);URUUYSO;89930;0;0
08/06/2020;Tacuarembó(UY-TA);URUUYTA;92993;0;0
08/06/2020;Treinta y Tres(UY-TT);URUUYTT;50504;0;0
09/06/2020;Artigas(UY-AR);URUUYAR;74570;0;0
09/06/2020;Canelones(UY-CA);URUUYCA;588959;0.57;0.1
09/06/2020;Cerro Largo(UY-CL);URUUYCL;89587;0;0
09/06/2020;Colonia(UY-CO);URUUYCO;130444;0.43;0.33
09/06/2020;Durazno(UY-DU);URUUYDU;58990;0;0
09/06/2020;Flores(UY-FS);URUUYFS;26500;0.14;0.54
09/06/2020;Florida(UY-FD);URUUYFD;69318;0;0
09/06/2020;Lavalleja(UY-LA);URUUYLA;59002;0;0
09/06/2020;Maldonado(UY-MA);URUUYMA;190078;0;0
09/06/2020;Montevideo(UY-MO);URUUYMO;1381946;0.86;0.06
09/06/2020;Paysandú(UY-PA);URUUYPA;119373;0;0
09/06/2020;Río Negro(UY-RN);URUUYRN;57874;0.14;0.25
09/06/2020;Rivera(UY-RV);URUUYRV;108569;0.71;0.66
09/06/2020;Rocha(UY-RO);URUUYRO;74079;0;0
09/06/2020;Salto(UY-SA);URUUYSA;132788;0;0
09/06/2020;San José(UY-SJ);URUUYSJ;116479;0;0
09/06/2020;Soriano(UY-SO);URUUYSO;89930;0;0
09/06/2020;Tacuarembó(UY-TA);URUUYTA;92993;0;0
09/06/2020;Treinta y Tres(UY-TT);URUUYTT;50504;0;0
10/06/2020;Artigas(UY-AR);URUUYAR;74570;0;0
10/06/2020;Canelones(UY-CA);URUUYCA;588959;0.43;0.07
10/06/2020;Cerro Largo(UY-CL);URUUYCL;89587;0;0
10/06/2020;Colonia(UY-CO);URUUYCO;130444;0.43;0.33
10/06/2020;Durazno(UY-DU);URUUYDU;58990;0;0
10/06/2020;Flores(UY-FS);URUUYFS;26500;0.14;0.54
10/06/2020;Florida(UY-FD);URUUYFD;69318;0;0
10/06/2020;Lavalleja(UY-LA);URUUYLA;59002;0;0
10/06/2020;Maldonado(UY-MA);URUUYMA;190078;0;0
10/06/2020;Montevideo(UY-MO);URUUYMO;1381946;1;0.07
10/06/2020;Paysandú(UY-PA);URUUYPA;119373;0;0
10/06/2020;Río Negro(UY-RN);URUUYRN;57874;0.14;0.25
10/06/2020;Rivera(UY-RV);URUUYRV;108569;0.71;0.66
10/06/2020;Rocha(UY-RO);URUUYRO;74079;0;0
10/06/2020;Salto(UY-SA);URUUYSA;132788;0;0
10/06/2020;San José(UY-SJ);URUUYSJ;116479;0;0
10/06/2020;Soriano(UY-SO);URUUYSO;89930;0;0
10/06/2020;Tacuarembó(UY-TA);URUUYTA;92993;0;0
10/06/2020;Treinta y Tres(UY-TT);URUUYTT;50504;0;0
11/06/2020;Artigas(UY-AR);URUUYAR;74570;0;0
11/06/2020;Canelones(UY-CA);URUUYCA;588959;0.14;0.02
11/06/2020;Cerro Largo(UY-CL);URUUYCL;89587;0;0
11/06/2020;Colonia(UY-CO);URUUYCO;130444;0.43;0.33
11/06/2020;Durazno(UY-DU);URUUYDU;58990;0;0
11/06/2020;Flores(UY-FS);URUUYFS;26500;0;0
11/06/2020;Florida(UY-FD);URUUYFD;69318;0;0
11/06/2020;Lavalleja(UY-LA);URUUYLA;59002;0;0
11/06/2020;Maldonado(UY-MA);URUUYMA;190078;0;0
11/06/2020;Montevideo(UY-MO);URUUYMO;1381946;0.86;0.06
11/06/2020;Paysandú(UY-PA);URUUYPA;119373;0;0
11/06/2020;Río Negro(UY-RN);URUUYRN;57874;0.14;0.25
11/06/2020;Rivera(UY-RV);URUUYRV;108569;0.57;0.53
11/06/2020;Rocha(UY-RO);URUUYRO;74079;0;0
11/06/2020;Salto(UY-SA);URUUYSA;132788;0;0
11/06/2020;San José(UY-SJ);URUUYSJ;116479;0;0
11/06/2020;Soriano(UY-SO);URUUYSO;89930;0;0
11/06/2020;Tacuarembó(UY-TA);URUUYTA;92993;0;0
11/06/2020;Treinta y Tres(UY-TT);URUUYTT;50504;0;0
12/06/2020;Artigas(UY-AR);URUUYAR;74570;0;0
12/06/2020;Canelones(UY-CA);URUUYCA;588959;0.14;0.02
12/06/2020;Cerro Largo(UY-CL);URUUYCL;89587;0;0
12/06/2020;Colonia(UY-CO);URUUYCO;130444;0.43;0.33
12/06/2020;Durazno(UY-DU);URUUYDU;58990;0;0
12/06/2020;Flores(UY-FS);URUUYFS;26500;0;0
12/06/2020;Florida(UY-FD);URUUYFD;69318;0;0
12/06/2020;Lavalleja(UY-LA);URUUYLA;59002;0;0
12/06/2020;Maldonado(UY-MA);URUUYMA;190078;0;0
12/06/2020;Montevideo(UY-MO);URUUYMO;1381946;0.71;0.05
12/06/2020;Paysandú(UY-PA);URUUYPA;119373;0;0
12/06/2020;Río Negro(UY-RN);URUUYRN;57874;0.14;0.25
12/06/2020;Rivera(UY-RV);URUUYRV;108569;0.43;0.39
12/06/2020;Rocha(UY-RO);URUUYRO;74079;0;0
12/06/2020;Salto(UY-SA);URUUYSA;132788;0;0
12/06/2020;San José(UY-SJ);URUUYSJ;116479;0;0
12/06/2020;Soriano(UY-SO);URUUYSO;89930;0;0
12/06/2020;Tacuarembó(UY-TA);URUUYTA;92993;0;0
12/06/2020;Treinta y Tres(UY-TT);URUUYTT;50504;0;0
13/06/2020;Artigas(UY-AR);URUUYAR;74570;0;0
13/06/2020;Canelones(UY-CA);URUUYCA;588959;-0.14;-0.02
13/06/2020;Cerro Largo(UY-CL);URUUYCL;89587;0;0
13/06/2020;Colonia(UY-CO);URUUYCO;130444;0;0
13/06/2020;Durazno(UY-DU);URUUYDU;58990;0;0
13/06/2020;Flores(UY-FS);URUUYFS;26500;0;0
13/06/2020;Florida(UY-FD);URUUYFD;69318;0;0
13/06/2020;Lavalleja(UY-LA);URUUYLA;59002;0;0
13/06/2020;Maldonado(UY-MA);URUUYMA;190078;0;0
13/06/2020;Montevideo(UY-MO);URUUYMO;1381946;0.29;0.02
13/06/2020;Paysandú(UY-PA);URUUYPA;119373;0;0
13/06/2020;Río Negro(UY-RN);URUUYRN;57874;0;0
13/06/2020;Rivera(UY-RV);URUUYRV;108569;0.14;0.13
13/06/2020;Rocha(UY-RO);URUUYRO;74079;0;0
13/06/2020;Salto(UY-SA);URUUYSA;132788;0;0
13/06/2020;San José(UY-SJ);URUUYSJ;116479;0;0
13/06/2020;Soriano(UY-SO);URUUYSO;89930;0;0
13/06/2020;Tacuarembó(UY-TA);URUUYTA;92993;0;0
13/06/2020;Treinta y Tres(UY-TT);URUUYTT;50504;0;0
14/06/2020;Artigas(UY-AR);URUUYAR;74570;0;0
14/06/2020;Canelones(UY-CA);URUUYCA;588959;-0.14;-0.02
14/06/2020;Cerro Largo(UY-CL);URUUYCL;89587;0;0
14/06/2020;Colonia(UY-CO);URUUYCO;130444;0;0
14/06/2020;Durazno(UY-DU);URUUYDU;58990;0;0
14/06/2020;Flores(UY-FS);URUUYFS;26500;0;0
14/06/2020;Florida(UY-FD);URUUYFD;69318;0;0
14/06/2020;Lavalleja(UY-LA);URUUYLA;59002;0;0
14/06/2020;Maldonado(UY-MA);URUUYMA;190078;0;0
14/06/2020;Montevideo(UY-MO);URUUYMO;1381946;0.29;0.02
14/06/2020;Paysandú(UY-PA);URUUYPA;119373;0;0
14/06/2020;Río Negro(UY-RN);URUUYRN;57874;0;0
14/06/2020;Rivera(UY-RV);URUUYRV;108569;0.29;0.26
14/06/2020;Rocha(UY-RO);URUUYRO;74079;0;0
14/06/2020;Salto(UY-SA);URUUYSA;132788;0;0
14/06/2020;San José(UY-SJ);URUUYSJ;116479;0;0
14/06/2020;Soriano(UY-SO);URUUYSO;89930;0;0
14/06/2020;Tacuarembó(UY-TA);URUUYTA;92993;0;0
14/06/2020;Treinta y Tres(UY-TT);URUUYTT;50504;0;0
15/06/2020;Artigas(UY-AR);URUUYAR;74570;0;0
15/06/2020;Canelones(UY-CA);URUUYCA;588959;-0.14;-0.02
15/06/2020;Cerro Largo(UY-CL);URUUYCL;89587;0;0
15/06/2020;Colonia(UY-CO);URUUYCO;130444;0;0
15/06/2020;Durazno(UY-DU);URUUYDU;58990;0;0
15/06/2020;Flores(UY-FS);URUUYFS;26500;0;0
15/06/2020;Florida(UY-FD);URUUYFD;69318;0;0
15/06/2020;Lavalleja(UY-LA);URUUYLA;59002;0;0
15/06/2020;Maldonado(UY-MA);URUUYMA;190078;0;0
15/06/2020;Montevideo(UY-MO);URUUYMO;1381946;0.29;0.02
15/06/2020;Paysandú(UY-PA);URUUYPA;119373;0;0
15/06/2020;Río Negro(UY-RN);URUUYRN;57874;0;0
15/06/2020;Rivera(UY-RV);URUUYRV;108569;0.14;0.13
15/06/2020;Rocha(UY-RO);URUUYRO;74079;0;0
15/06/2020;Salto(UY-SA);URUUYSA;132788;0;0
15/06/2020;San José(UY-SJ);URUUYSJ;116479;0;0
15/06/2020;Soriano(UY-SO);URUUYSO;89930;0;0
15/06/2020;Tacuarembó(UY-TA);URUUYTA;92993;0.14;0.15
15/06/2020;Treinta y Tres(UY-TT);URUUYTT;50504;0;0
16/06/2020;Artigas(UY-AR);URUUYAR;74570;0;0
16/06/2020;Canelones(UY-CA);URUUYCA;588959;-0.14;-0.02
16/06/2020;Cerro Largo(UY-CL);URUUYCL;89587;0;0
16/06/2020;Colonia(UY-CO);URUUYCO;130444;0;0
16/06/2020;Durazno(UY-DU);URUUYDU;58990;0;0
16/06/2020;Flores(UY-FS);URUUYFS;26500;0;0
16/06/2020;Florida(UY-FD);URUUYFD;69318;0;0
16/06/2020;Lavalleja(UY-LA);URUUYLA;59002;0;0
16/06/2020;Maldonado(UY-MA);URUUYMA;190078;0;0
16/06/2020;Montevideo(UY-MO);URUUYMO;1381946;0.43;0.03
16/06/2020;Paysandú(UY-PA);URUUYPA;119373;0;0
16/06/2020;Río Negro(UY-RN);URUUYRN;57874;0;0
16/06/2020;Rivera(UY-RV);URUUYRV;108569;0;0
16/06/2020;Rocha(UY-RO);URUUYRO;74079;0;0
16/06/2020;Salto(UY-SA);URUUYSA;132788;0;0
16/06/2020;San José(UY-SJ);URUUYSJ;116479;0;0
16/06/2020;Soriano(UY-SO);URUUYSO;89930;0;0
16/06/2020;Tacuarembó(UY-TA);URUUYTA;92993;0.14;0.15
16/06/2020;Treinta y Tres(UY-TT);URUUYTT;50504;0;0
17/06/2020;Artigas(UY-AR);URUUYAR;74570;0;0
17/06/2020;Canelones(UY-CA);URUUYCA;588959;-0.14;-0.02
17/06/2020;Cerro Largo(UY-CL);URUUYCL;89587;0;0
17/06/2020;Colonia(UY-CO);URUUYCO;130444;0;0
17/06/2020;Durazno(UY-DU);URUUYDU;58990;0;0
17/06/2020;Flores(UY-FS);URUUYFS;26500;0;0
17/06/2020;Florida(UY-FD);URUUYFD;69318;0;0
17/06/2020;Lavalleja(UY-LA);URUUYLA;59002;0;0
17/06/2020;Maldonado(UY-MA);URUUYMA;190078;0;0
17/06/2020;Montevideo(UY-MO);URUUYMO;1381946;0.14;0.01
17/06/2020;Paysandú(UY-PA);URUUYPA;119373;0;0
17/06/2020;Río Negro(UY-RN);URUUYRN;57874;0;0
17/06/2020;Rivera(UY-RV);URUUYRV;108569;0;0
17/06/2020;Rocha(UY-RO);URUUYRO;74079;0;0
17/06/2020;Salto(UY-SA);URUUYSA;132788;0;0
17/06/2020;San José(UY-SJ);URUUYSJ;116479;0;0
17/06/2020;Soriano(UY-SO);URUUYSO;89930;0;0
17/06/2020;Tacuarembó(UY-TA);URUUYTA;92993;0.14;0.15
17/06/2020;Treinta y Tres(UY-TT);URUUYTT;50504;0;0
18/06/2020;Artigas(UY-AR);URUUYAR;74570;0;0
18/06/2020;Canelones(UY-CA);URUUYCA;588959;0.14;0.02
18/06/2020;Cerro Largo(UY-CL);URUUYCL;89587;0;0
18/06/2020;Colonia(UY-CO);URUUYCO;130444;0;0
18/06/2020;Durazno(UY-DU);URUUYDU;58990;0;0
